lemma	form	pos
செய்திக்குறிப்பு	செய்திக்குறிப்பு	NOUN
1	1-ம்	ADJ
செலுத்து	செலுத்த	VERB
தாக்குதல்	தாக்குதல்	NOUN
போக்குவரத்து	போக்குவரத்து	NOUN
_	தொழிலாளர்களும்	_
நிறைவேற்று	நிறைவேற்றா	VERB
வாக்கெடுப்பு	வாக்கெடுப்பில்	NOUN
வரு	வருவத்	AUX
நிலையம்	நிலையங்களுக்குத்	NOUN
தீர்	தீர்ந்தன	VERB
தலா	தலா	ADJ
ஆசிப்	ஆசிப்	PROPN
தீர்ப்பு	தீர்ப்பு	NOUN
நிவாரணம்	நிவாரணப்	PROPN
நியூஸ்வீக்	நியூஸ்வீக்	PROPN
_	கொள்ளலாம்	_
விசாரி	விசாரிக்கவ்	VERB
முழுவதும்	முழுவதும்	DET
எஸ்டேட்	எஸ்டேட்	PROPN
நட	நடக்கும்	ADJ
வெளியுறவு	வெளியுறவுத்	NOUN
கணிப்பு	கணிப்பில்	NOUN
தில்லி	தில்லிக்கு	PROPN
தெரிவி	தெரிவித்துக்	VERB
பணியாற்று	பணியாற்றினார்	VERB
இவர்	இவர்	PRON
அமல்படுத்து	அமல்படுத்தி	VERB
15	15-ம்	ADJ
சரி	சரியாக	ADV
நீக்கம்	நீக்கம்	NOUN
தமிழினம்	தமிழின	PROPN
கட்டுப்பாடு	கட்டுப்பாட்டு	PROPN
அரசு	அரசிடம்	NOUN
உத்தரவிடு	உத்தரவிட	VERB
கட்டு	கட்டினால்	VERB
தரு	தரும்	ADJ
அணுஉலை	அணுஉலைக்	NOUN
கைதி	கைதிகள்	NOUN
காய்ச்சல்	காய்ச்சல்	NOUN
உள்ளிட்டவை	உள்ளிட்டவற்றில்	NOUN
அளி	அளிக்க	VERB
கேட்	கேட்	PROPN
_	கூறியதாக	_
கொடி	கொடி	NOUN
என்	எனக்கு	PRON
ஏற்படு	ஏற்படுகின்றன	VERB
அணி	அணி	NOUN
வரவேல்	வரவேற்றனர்	VERB
_	உயிரிழப்பதாக	_
தடு	தடுத்து	VERB
குடும்பம்	குடும்ப	PROPN
வீரமணி	வீரமணி	PROPN
முடிவு	முடிவுகள்	NOUN
பிரதாப்	பிரதாப்	PROPN
அடங்கு	அடங்கிய	ADJ
மாறுபடு	மாறுபட்ட்	VERB
சபை	சபையில்	NOUN
செய்	செய்தத்	VERB
தீட்சித்	தீட்சித்தை	PROPN
கடமை	கடமை	NOUN
ராவ்	ராவ்	PROPN
உடை	உடைத்தால்	VERB
கட்டடம்	கட்டடங்கள்	NOUN
ராஜிநாமா	ராஜிநாமா	NOUN
தீர்மானம்	தீர்மானம்	NOUN
அரசியல்	அரசியலை	NOUN
பெருமை	பெருமை	NOUN
ஆலோசனை	ஆலோசனை	NOUN
செல்	செல்லவ்	VERB
உருவாகு	உருவாக்கப்	VERB
பல	பல	ADJ
_	அறிவித்துள்ளார்	_
திருமாவளவன்	திருமாவளவன்	PROPN
இந்திய-அமெரிக்கா	இந்திய-அமெரிக்க	PROPN
செம்மொழி	செம்மொழி	NOUN
மருத்துவமனை	மருத்துவமனை	NOUN
தொழில்	தொழில்	NOUN
காரணம்	காரணத்தால்	NOUN
ஆண்டு	ஆண்டுகளில்	NOUN
விடு	விடுத்தார்	VERB
அப்புறப்படுத்து	அப்புறப்படுத்தும்	ADJ
வாழ்	வாழ்ந்து	VERB
21	21-ம்	ADJ
கொள்	கொள்கிறேன்	AUX
சர்வே	சர்வேயில்	PROPN
_	கூறியுள்ளது	_
அல்கொய்தா	அல்கொய்தா	PROPN
2010	2010	NUM
விமர்சி	விமர்சித்த்	VERB
வேலைநிறுத்தம்	வேலைநிறுத்தத்துக்கு	NOUN
உயர்வு	உயர்வு	NOUN
1	1	NUM
படு	படுகின்றன	AUX
90	90	NUM
பெரியார்	பெரியார்	PROPN
இறுதி	இறுதிப்	NOUN
வழி	வழியாக	ADP
நிறுவனம்	நிறுவனத்	PROPN
வாங்	வாங்	PROPN
இன்னும்	இன்னும்	ADV
தென்	தென்	NOUN
_	தலைமையிலும்	_
தனித்து	தனித்துப்	ADV
ஆசியா	ஆசியா	PROPN
_	ஆண்டுகளாக	_
சிபல்	சிபல்	PROPN
கொள்	கொண்டத்	AUX
பங்கேல்	பங்கேற்க	VERB
எதிராக	எதிராக	ADV
மகளிர்	மகளிர்	NOUN
அறிவி	அறிவிக்கப்	VERB
தயாரி	தயாரித்த	ADJ
படு	படும்	ADJ
நிதி	நிதியை	NOUN
கல்	கலக்க	VERB
மாட்டு	மாட்டாது	AUX
இரு	இருக்கிற	ADJ
விடு	விடுத்து	VERB
துறை	துறைகளில்	NOUN
இரு	இருப்பது	AUX
ஒருங்கிணை	ஒருங்கிணைய	VERB
தகவல்	தகவலை	NOUN
பெறு	பெற்றுள்ளது	AUX
வழக்கறிஞர்	வழக்கறிஞர்	NOUN
இரு	இருக்கிறார்	AUX
இரு	இருந்தத்	VERB
மருத்துவம்	மருத்துவ	PROPN
_	கூறியிருப்பதாவது	_
அனுமதி	அனுமதித்த்	VERB
பட்டியல்	பட்டியலில்	NOUN
நீர்	நீரை	NOUN
கி.	கி.	PROPN
நவராத்திரி	நவராத்திரி	PROPN
_	செயலராக	_
அன்று	அன்று	ADP
கங்கை	கங்கையை	PROPN
பிரசாரம்	பிரசாரத்தில்	NOUN
செல்	சென்று	VERB
துணை	துணைத்	NOUN
தெரிவி	தெரிவித்த	ADJ
நட	நடந்து	VERB
_	ஆட்சியராக	_
ஏராளம்	ஏராளம்	NOUN
தமிழகம்	தமிழகத்தின்	PROPN
உயர்த்து	உயர்த்த	VERB
பள்ளி	பள்ளிக்	NOUN
_	நூற்றுக்கும்	_
கொள்	கொண்டது	AUX
_	மாறுபட்டுள்ளது	_
சாகு	சாகும்	ADJ
_	நடவடிக்கையும்	_
சதவீதத்தினர்	சதவீதத்தினர்	NOUN
கைத்துப்பாக்கி	கைத்துப்பாக்கிச்	NOUN
ஜார்ஜ்	ஜார்ஜ்	PROPN
மட்டும்	மட்டும்	ADV
12	12-ம்	ADJ
ராஜபட்ச	ராஜபட்சவின்	PROPN
_	அனுமதித்திருக்கும்	_
ஜி-4	ஜி-4	NUM
_	விமானத்திலிருந்து	_
_	கொள்வதற்காக	_
மாட்டு	மாட்டேன்	AUX
கொண்டாடு	கொண்டாடப்	VERB
அணி	அணித்	NOUN
முக்கியம்	முக்கியமான	ADJ
_	மீதும்	_
கூடுதல்	கூடுதலாக	ADV
விடு	விட்டனர்	AUX
கே.	கே.	PROPN
விசாரணை	விசாரணைக்கு	NOUN
பிரிவு	பிரிவுகளின்	NOUN
நீதிமன்றம்	நீதிமன்றத்தில்	NOUN
சுமார்	சுமார்	ADV
செல்	சென்றனர்	VERB
வேண்டுகோள்	வேண்டுகோள்	NOUN
ஏல்	ஏற்ற	ADJ
அவர்	அவருக்குப்	PRON
எழு	எழுந்தது	VERB
அறிவி	அறிவித்தது	VERB
தரூர்	தரூர்	PROPN
125	125-ம்	ADJ
அமை	அமையும்	VERB
உலகம்	உலகத்	PROPN
எப்படி	எப்படி	ADV
ஒன்று	ஒன்று	NUM
31	31	NUM
பங்கு	பங்கு	NOUN
வலியுறுத்து	வலியுறுத்தி	VERB
படு	படுகிற	ADJ
அங்குள்ள	அங்குள்ள	ADJ
வருகை	வருகை	NOUN
வேலை	வேலையை	NOUN
கடுமை	கடுமையாக	ADV
மாத்திரம்	மாத்திரம்	ADV
அலுவலகம்	அலுவலகம்	NOUN
செயல்படு	செயல்படாமல்	VERB
_	தெரிவிக்கப்பட்டிருந்தது	_
மறுபடியும்	மறுபடியும்	ADV
மீது	மீத்	ADP
செய்தி	செய்தியில்	NOUN
தீர்வு	தீர்வு	NOUN
உள்	உள்ளதால்	AUX
முன்னதாக	முன்னதாக	ADV
எதிர்பார்	எதிர்பார்க்கப்	VERB
கட்டு	கட்ட	VERB
எதிரான	எதிரான	ADP
பிடி	பிடிக்க	VERB
பொங்கல்	பொங்கல்	PROPN
சிமென்ட்	சிமென்ட்	NOUN
_	பிடித்துள்ளன	_
பாஜக	பாஜகவ்	PROPN
_	அமைந்துள்ளது	_
_	வீரர்களும்	_
65	65	NUM
?	?	PUNCT
நாளை	நாளை	ADV
கட்சி	கட்சியின்	NOUN
அது	அதற்க்	PRON
பொறுப்பேல்	பொறுப்பேற்றுக்	VERB
நடவடிக்கை	நடவடிக்கைகளைக்	NOUN
உள்	உள்ளேன்	AUX
போ	போய்	VERB
விதம்	விதம்	NOUN
கழிவு	கழிவு	NOUN
_	கொண்டுள்ளேன்	_
_	விசாரிக்கவுள்ளனர்	_
சட்டப்பேரவை	சட்டப்பேரவைத்	NOUN
_	விமர்சித்திருந்தார்	_
அழை	அழைத்துச்	VERB
செய்	செய்யும்	ADJ
அப்பகுதி	அப்பகுதி	NOUN
பெரிய	பெரிய	ADJ
மனைவியர்	மனைவியர்	NOUN
கோடி	கோடிக்க்	NOUN
ஆப்கன்	ஆப்கனில்	PROPN
நிறைவேற்று	நிறைவேற்றப்பட்ட	ADJ
வாழ்	வாழ்வதற்கு	VERB
_	தேவையான	_
நடவடிக்கை	நடவடிக்கைகள்	NOUN
படு	பட்டால்	AUX
_	பிரதிநிதியுடன்	_
தண்டனை	தண்டனை	NOUN
செப்டம்பர்	செப்டம்பர்	NOUN
தொழிற்சங்கம்	தொழிற்சங்க	PROPN
மன்னிப்பு	மன்னிப்பு	NOUN
பணி	பணியை	NOUN
பிரசாரம்	பிரசாரம்	NOUN
தெரிவி	தெரிவிக்கின்றனர்	VERB
_	செயல்படுவதற்கான	_
எஞினியர்	எஞினியர்	PROPN
இதுதவிர	இதுதவிர	ADV
காவல்	காவல்	NOUN
அதனால்	அதனால்	ADV
ஆகியவை	ஆகியவை	NOUN
செய்திக்குறிப்பு	செய்திக்குறிப்பில்	NOUN
_	இந்தியாவுடன்	_
நிலவு	நிலவும்	ADJ
வழங்கு	வழங்கினார்	VERB
பேரவை	பேரவைக்	NOUN
நொய்டா	நொய்டாவில்	NOUN
வழக்கு	வழக்கில்	NOUN
இயக்கம்	இயக்கத்தின்	NOUN
இணை	இணைக்கப்	VERB
ஜாக்கெட்டு	ஜாக்கெட்டுகளை	NOUN
நகராட்சி	நகராட்சி	NOUN
பிரச்னை	பிரச்னை	NOUN
தேவை	தேவைய்	NOUN
என்	என்பதால்	PART
பொறுப்பு	பொறுப்பாக	ADV
சமூகம்	சமூகம்	NOUN
நம்பு	நம்பியத்	VERB
படு	பட	AUX
எது	எதுவும்	PRON
வா	வந்தன	AUX
கணிப்பு	கணிப்பு	NOUN
முஸ்லீம்	முஸ்லீம்	NOUN
வர்த்தகம்	வர்த்தக	PROPN
ராணுவம்	ராணுவம்	NOUN
கமிஷனர்	கமிஷனர்	NOUN
நாள்	நாட்	NOUN
தகவல்	தகவல்கள்	NOUN
கஸ்தூரிபா	கஸ்தூரிபா	PROPN
விமானம்	விமானத்த்	NOUN
சென்னை	சென்னைய்	PROPN
மன்மோகன்	மன்மோகன்	PROPN
ஐ.ஏ.எஸ்.	ஐ.ஏ.எஸ்.	PROPN
_	நடத்துவதற்காக	_
முக்கியம்	முக்கியம்	NOUN
வெடிகுண்டு	வெடிகுண்டு	NOUN
பயன்படுத்து	பயன்படுத்திக்	VERB
ராபர்ட்	ராபர்ட்	PROPN
சாவேஸ்	சாவேஸ்	PROPN
வில்	விற்றுத்	VERB
விழிப்பு	விழிப்புப்	NOUN
படு	ப்பட்ட்	AUX
பிரணாப்	பிரணாப்	PROPN
எமெலே	எமெலேக்களை	PROPN
வாஷிங்டன்	வாஷிங்டன்	PROPN
_	பெண்களுக்கான	_
திறப்பு	திறப்பு	NOUN
மணி	மணி	NOUN
கூறு	கூறி	VERB
தூதரகம்	தூதரகம்	NOUN
கூட்டு	கூட்டு	NOUN
வாரியம்	வாரியத்தின்	NOUN
மீன்பிடி	மீன்பிடி	NOUN
வா	வந்தார்	VERB
கடும்	கடும்	ADJ
அட்டவணை	அட்டவணை	NOUN
பார்	பார்க்கும்	ADJ
_	செய்ததாக	_
படு	பட்டத்	AUX
கேப்டன்	கேப்டன்	PROPN
திட்டம்	திட்டங்களை	NOUN
நிறுத்து	நிறுத்த	VERB
இடம்	இடத்தைப்	NOUN
ஷா	ஷா	PROPN
சூதாட்டம்	சூதாட்டத்தில்	NOUN
தொழிற்சாலை	தொழிற்சாலைகள்	NOUN
விருந்தினர்	விருந்தினர்	NOUN
வகி	வகித்து	VERB
அடிப்படை	அடிப்படைய்	NOUN
ராஜபட்ச	ராஜபட்சவ்	PROPN
செயல்படு	செயல்படுவதற்க்	VERB
பணி	பணிகள்	NOUN
மருத்துவம்	மருத்துவத்	PROPN
_	அமெரிக்காவும்	_
_	போவதில்லை	_
செய்தி	செய்தி	NOUN
அடுத்து	அடுத்து	VERB
விமானம்	விமானப்	PROPN
பொறுப்பு	பொறுப்பை	NOUN
_	அந்நாட்டின்	_
செய்	செய்யப்பட்ட	ADJ
நூறு	நூற்றுக்க்	NOUN
செயற்குழு	செயற்குழு	NOUN
போட்டியிடு	போட்டியிடுகின்றன	VERB
_	கொண்டதாக	_
அவ்வப்போது	அவ்வப்போது	ADV
வழங்கு	வழங்கிய்	VERB
வை	வைக்கப்	VERB
விபத்து	விபத்தில்	NOUN
_	அறிவித்துள்ளது	_
உறவு	உறவில்	NOUN
முல்லை	முல்லைப்	PROPN
செய்	செய்தது	VERB
உரிமை	உரிமைகளைப்	NOUN
_	கூட்டணியானாலும்	_
மற்ற	மற்ற	ADJ
நடத்து	நடத்தியத்	VERB
படு	பட்டன	AUX
பணி	பணிகளுக்கு	NOUN
கூறு	கூறப்	VERB
விரைவு	விரைவில்	ADV
அளி	அளித்த	ADJ
கிட	கிடக்கும்	ADJ
சம்பவம்	சம்பவங்கள்	NOUN
மிட்டல்	மிட்டல்	PROPN
லண்டன்	லண்டன்	PROPN
பொறுப்பு	பொறுப்பு	NOUN
வடக்கு	வடக்குப்	NOUN
லட்சம்	லட்சக்	NOUN
இரண்டரை	இரண்டரை	NUM
_	வேண்டுமாறு	_
வெளிப்படுத்து	வெளிப்படுத்திய்	VERB
ஒன்று	ஒன்றுக்கு	NUM
15-ல்	15-ல்	NUM
இடைவெளி	இடைவெளிக்குப்	NOUN
மதச்சார்பின்மை	மதச்சார்பின்மையை	NOUN
ஜீப்	ஜீப்	PROPN
மையம்	மையம்	NOUN
ஓட்டுநர்	ஓட்டுநர்	NOUN
ஊழல்	ஊழல்	NOUN
இணைப்பு	இணைப்புகள்	NOUN
பாராட்டு	பாராட்டி	VERB
தயாரிப்பு	தயாரிப்ப்	NOUN
வழங்கு	வழங்கப்படவ்	VERB
நிதீஷ்	நிதீஷ்	PROPN
துறை	துறைகளைய்	NOUN
செயல்படு	செயல்படுவது	VERB
விருப்பப்படு	விருப்பப்பட்ட்	VERB
கொடுத்திடு	கொடுத்திடும்	ADJ
விடுதலைப்புலி	விடுதலைப்புலிகளால்	NOUN
_	ஏற்கவில்லை	_
ரயில்	ரயில்களுக்க்	NOUN
வீரர்	வீரர்களைய்	NOUN
செய்	செய்யப்படுவத்	VERB
தஞ்சை	தஞ்சையை	PROPN
முயற்சி	முயற்சிகளுக்கு	NOUN
இறஙு	இறங்கிக்	VERB
468	468	NUM
உத்தி	உத்திகள்	NOUN
_	துறைகளிலும்	_
_	படுவதற்கான	_
குஞ்சப்பனை	குஞ்சப்பனையில்	NOUN
_	அழைத்துள்ளார்	_
போர்	போருக்குப்	NOUN
அதிகாரம்	அதிகார	PROPN
_	ஆயிரத்திலிருந்து	_
_	உறுதுணையாக	_
மார்பகம்	மார்பகப்	PROPN
ஊழியர்	ஊழியர்கள்	NOUN
என்.எல்.சி.	என்.எல்.சி.	PROPN
தீவிரவாதி	தீவிரவாதிகளின்	NOUN
வாய்ப்பு	வாய்ப்புகளைப்	NOUN
_	ஆயிரத்திற்கும்	_
ஓடுதளம்	ஓடுதளத்த்	PROPN
கட்டு	கட்டிக்	VERB
இயக்கம்	இயக்கம்	NOUN
அப்புறப்படுத்து	அப்புறப்படுத்தி	VERB
_	தந்ததும்	_
செல்	சென்றடையவ்	VERB
_	தொடர்புடையவருமான	_
உதவு	உதவ	VERB
_	உறுப்பினராக	_
_	அமைக்கவும்	_
பற்றிய	பற்றிய	ADP
கண்டிப்பாக	கண்டிப்பாகச்	ADV
_	விருந்தினராகக்	_
படை	படைக்கு	NOUN
பக்டிகா	பக்டிகா	PROPN
கூறு	கூறுகிறது	VERB
நபர்	நபர்களில்	NOUN
_	பத்திரிகையான	_
வருகை	வருகைக்கு	NOUN
தளவாடம்	தளவாட	PROPN
பரிமாணம்	பரிமாணம்	NOUN
குடியமர்வு	குடியமர்வு	NOUN
நுழைவாயில்	நுழைவாயிலுக்கு	NOUN
_	நாட்டவருமான	_
ஏ.எம்.	ஏ.எம்.	PROPN
ஜனசக்தி	ஜனசக்தி	PROPN
ஆண்ரூ	ஆண்ரூ	PROPN
பயங்கரம்	பயங்கர	ADJ
_	பதவிகளிலும்	_
_	உள்ளதாகத்	_
_	கருதப்பட	_
தேதி	தேதியில்	NOUN
தொகுதி	தொகுதிக்க்	NOUN
இந்தியர்	இந்தியர்களை	PROPN
அலுவலகம்	அலுவலகங்களில்	NOUN
_	குறிப்பிடவில்லை	_
_	தைரியத்துடன்	_
மோது	மோதியதில்	VERB
போன்றவற்றை	போன்றவற்றை	NOUN
நீதிமன்றம்	நீதிமன்றத்	PROPN
புலனாய்வு	புலனாய்வு	NOUN
_	உயர்வுடன்	_
வளர்	வளர்ந்த்	VERB
சாஃப்ட்வேர்	சாஃப்ட்வேர்	PROPN
ஏராளமான	ஏராளமான	ADJ
மறு	மறுத்த்	VERB
தொடக்கு	தொடக்க	PROPN
ராஜ்	ராஜ்	PROPN
பிரச்னை	பிரச்னைக்கு	NOUN
போராடு	போராடியதைப்	VERB
வேண்டு	வேண்டாம்	VERB
ஒருவரி	ஒருவரித்	NOUN
ஒருங்கிணை	ஒருங்கிணைக்க	VERB
நாள்	நாள்களுக்கு	NOUN
தேடு	தேடும்	ADJ
சேவை	சேவை	NOUN
இரு	இருக்கிறோம்	AUX
_	லட்சத்துக்கும்	_
ஆண்டு	ஆண்ட்	NOUN
_	இடிப்பதற்கும்	_
_	கர்நாடகத்திலும்	_
_	வேதனையையும்	_
எதிர்ப்பு	எதிர்ப்பை	NOUN
உயர்நீதிமன்றம்	உயர்நீதிமன்றத்	PROPN
பயணம்	பயணத்தை	NOUN
விவாதி	விவாதிக்கப்	VERB
அமித்	அமித்	PROPN
அமைப்பு	அமைப்புகள்	NOUN
துர்கா	துர்கா	PROPN
சிக்தி	சிக்தி	PROPN
நடவடிக்கை	நடவடிக்கைகளை	NOUN
அளவு	அளவிலான	ADJ
போக்கு	போக்கைக்	NOUN
செயல்படு	செயல்படக்	VERB
செயல்	செயல்களால்	NOUN
சற்று	சற்று	ADV
பேட்டி	பேட்டியில்	NOUN
_	அகதிகளாக	_
எதிர்க்கட்சி	எதிர்க்கட்சிகள்	NOUN
தகுந்த	தகுந்த	ADJ
என்	என்ன்	PRON
திருச்செந்தூர்	திருச்செந்தூர்	PROPN
_	வழங்கப்பட்டுள்ளது	_
கூடு	கூடி	ADV
பின்னர்	பின்னரே	ADV
அவர்	அவருடன்	NOUN
செய்	செய்யவ்	AUX
மனமார்ந்த	மனமார்ந்த	ADJ
வெற்றி	வெற்றித்	NOUN
ஒன்று	ஒன்றாகத்	ADV
பெயர்	பெயரை	NOUN
மேற்கொள்	மேற்கொண்டேன்	VERB
தொடு	தொடுக்க	VERB
படை	படையைச்	NOUN
ஜனநாயகம்	ஜனநாயகத்திற்க்	NOUN
துரதிருஷ்டவசம்	துரதிருஷ்டவசமாக	ADV
நடைமுறை	நடைமுறைகளை	NOUN
இடம்தரு	இடம்தரக்	VERB
பிற	பிற	ADJ
மனிதவளம்	மனிதவள	PROPN
_	ஏற்றுள்ளார்	_
விநாயகர்	விநாயகர்	PROPN
நிராகரி	நிராகரித்து	VERB
சேகரி	சேகரித்த	ADJ
நிர்வாகம்	நிர்வாகங்கள்	NOUN
தீர்	தீர்த்துக்	VERB
ஏல்	ஏற்கப்பட்ட்	VERB
பொதுக்கூட்டம்	பொதுக்கூட்டங்களில்	NOUN
_	நடத்தியதாகத்	_
ஒப்படை	ஒப்படைத்தார்	VERB
_	அளிக்கப்பட்டுள்ளது	_
செட்	செட்களைய்	PROPN
திரிகோணமலை	திரிகோணமலைக்க்	PROPN
வேலைநிறுத்தம்	வேலைநிறுத்தம்	NOUN
அமெரிக்கா	அமெரிக்காவுக்க்	PROPN
முன்	முன்	ADV
மாதம்தோறும்	மாதம்தோறும்	ADV
கூறு	கூறுவதைய்	VERB
_	பெற்றாலும்	_
கடத்தல்	கடத்தலில்	NOUN
முகர்ஜி	முகர்ஜி	PROPN
50	50வது	ADJ
_	கூடியதாக	_
செலவழி	செலவழித்து	VERB
வாஷிடங்டன்	வாஷிடங்டன்	PROPN
ஹரீஷ்	ஹரீஷ்	PROPN
சயீத்	சயீத்	PROPN
_	தெரியவில்லை	_
இதுபோன்ற	இதுபோன்ற	ADJ
தீர்ப்பளி	தீர்ப்பளிக்கும்	ADJ
சுதந்திரம்	சுதந்திர	PROPN
இது	இதைச்	PRON
மலேசியா	மலேசிய	PROPN
_	செல்வதற்காக	_
பிடிபடு	பிடிபட	VERB
இங்கு	இங்கு	ADV
இந்த	இந்	DET
அரசு	அரசினுடைய	NOUN
மனசாட்சி	மனசாட்சிக்கு	NOUN
இடம்	இட	PROPN
செல்வம்	செல்வம்	NOUN
_	அறிவித்துள்ளனர்	_
படு	படாது	AUX
அனைவர்	அனைவருக்கும்	NOUN
புறக்கணி	புறக்கணிப்பதால்	VERB
கட்டுப்பாடு	கட்டுப்படுத்தாது	VERB
நிறுவனம்	நிறுவனங்களை	NOUN
தனிப்பிரிவு	தனிப்பிரிவுக்கு	NOUN
தொழிற்சங்கம்	தொழிற்சங்கத்த்	NOUN
ராதேஷ்யாம்	ராதேஷ்யாம்	PROPN
தேஜஸ்வினி	தேஜஸ்வினி	PROPN
அணி	அணிந்து	VERB
மறுநாள்	மறுநாள்	ADV
கேவலப்படுத்து	கேவலப்படுத்துவத்	VERB
_	இருந்தும்	_
பல்கலைக்கழகம்	பல்கலைக்கழகத்	PROPN
முதன்முதல்	முதன்முதலில்	NOUN
_	உயிரிழந்துள்ளனர்	_
போபய்யா	போபய்யா	PROPN
_	மூடப்பட்டிருந்தன	_
கேள்	கேட்டனர்	VERB
விடு	விடும்	AUX
_	செட்களையும்	_
முதல்நாள்	முதல்நாள்	NOUN
ஈடாக	ஈடாகக்	ADV
அரசு	அரசுப்	NOUN
பலியாகு	பலியாகும்	ADJ
வேலைநிறுத்தம்	வேலைநிறுத்தத்தில்	NOUN
5.20	5.20	NUM
வா	வரவிருப்பத்	VERB
அதுபோல்	அதுபோலவே	ADV
சார்பு	சார்பிலான	ADJ
_	இலங்கைக்கான	_
பிறப்பி	பிறப்பிக்கப்	VERB
இணையதளம்	இணையதளச்	PROPN
_	வாழவும்	_
பொற்கோயில்	பொற்கோயிலுக்கு	NOUN
நிலை	நிலைய்	NOUN
_	கூடியிருந்த	_
குண்டு	குண்டுகள்	NOUN
நால்	நால்	NUM
பித்தளை	பித்தளையால்	NOUN
ஆப்பிரிக்கா	ஆப்பிரிக்கா	PROPN
பெண்	பெண்களைப்	NOUN
ஒலி	ஒலிய்	NOUN
கண்டனம்	கண்டனத்தைத்	NOUN
ஆப்பிரிக்கா	ஆப்பிரிக்காவை	PROPN
_	கலப்பதற்கான	_
வழங்கு	வழங்கல்	NOUN
_	ஒருவரும்	_
ஆகியவற்றின்	ஆகியவற்றின்	NOUN
வழங்கு	வழங்கவ்	VERB
கூடம்	கூடங்கள்	NOUN
வெல்	வென்ற்	VERB
கிளர்	கிளர்ந்து	VERB
நம்பகத்தன்மை	நம்பகத்தன்மைக்கு	NOUN
முக்கியமானவர்	முக்கியமானவர்களில்	NOUN
பதவிக்காலம்	பதவிக்காலம்	NOUN
ஆயிரம்	ஆயிரத்திற்க்	NOUN
_	அதிகரித்துள்ளன	_
_	இருப்பதாக	_
671	671	NUM
பெண்	பெண்	NOUN
காத்திரு	காத்திருந்தனர்	VERB
_	தலைவராக	_
உயர்வு	உயர்வ்	NOUN
புற்றுநோய்	புற்றுநோய்த்	NOUN
மாறன்	மாறன்	PROPN
_	ஆண்டுக்குரிய	_
தலைவர்	தலைவர்களை	NOUN
_	இரவும்	_
2500	2500	NUM
ஆறு	ஆற்று	PROPN
_	கூறியிருந்தார்	_
கொடு	கொடுப்பவர்கள்	NOUN
மசோதா	மசோதாவை	NOUN
குடும்பத்தினர்	குடும்பத்தினர்	NOUN
விமானம்	விமானத்தில்	NOUN
ஆவணம்	ஆவணங்களை	NOUN
காப்புரிமை	காப்புரிமை	NOUN
இரு	இருங்கள்	VERB
_	கைப்பற்றப்பட்டுள்ளன	_
பொதுச்சபை	பொதுச்சபை	NOUN
ஆலயம்	ஆலயத்தில்	NOUN
தொடு	தொடுத்தார்	VERB
1200க்க்	1200க்க்	NUM
கடிதம்	கடிதங்கள்	NOUN
காங்கிரஸ்	காங்கிரஸின்	PROPN
ஜெயராமன்	ஜெயராமன்	PROPN
மாநிலம்	மாநிலங்களுக்க்	NOUN
நிறுவனம்	நிறுவனத்தில்	NOUN
சிதம்பரம்	சிதம்பரத்தின்	PROPN
உதிரி	உதிரி	ADJ
கொள்	கொள்ளும்	ADJ
மேற்கொள்	மேற்கொள்ளும்	ADJ
_	அப்பகுதியில்	_
பங்கேல்	பங்கேற்றுப்	VERB
_	கொண்டிருக்கிறார்கள்	_
கிட்டத்தட்ட	கிட்டத்தட்ட	ADV
ஆரோகரா	ஆரோகரா	NOUN
அவமானம்	அவமானம்	NOUN
கிழமை	கிழமை	NOUN
விடுதலைசெய்	விடுதலைசெய்ய	VERB
திங்கட்கிழமையன்று	திங்கட்கிழமையன்று	NOUN
போரிடு	போரிட்டு	VERB
செயல்படு	செயல்படுகின்றன	VERB
செயல்	செயலுக்கு	NOUN
கொள்	கொள்வத்	VERB
ரமேஷ்	ரமேஷ்	PROPN
வதேதரா	வதேதரா	PROPN
விரோதம்	விரோதப்	NOUN
வெங்கடேஸ்வரன்	வெங்கடேஸ்வரன்	PROPN
எடு	எடுக்கும்	VERB
313	313	NUM
எடு	எதுத்தது	VERB
அழைப்பு	அழைப்பை	NOUN
பாசனம்	பாசனம்	NOUN
மீன்பிடி	மீன்பிடித்	NOUN
பெறு	பெறும்	VERB
முன்பே	முன்பே	ADP
அபூர்	அபூர்	PROPN
முல்லைப்பெரியாறு	முல்லைப்பெரியாறு	PROPN
கேரளம்	கேரளத்தின்	PROPN
பேச்சு	பேச்ச்	NOUN
முரளிதரன்	முரளிதரன்	NOUN
இந்தியா	இந்தியாவுக்குச்	PROPN
_	இலங்கையிலிருந்து	_
444-ல்	444-ல்	NUM
பயிற்சி	பயிற்சித்	NOUN
ஏற்படு	ஏற்பட	VERB
வித்த	வித்த	ADJ
_	உணர்ந்துள்ளதாக	_
உயர்கல்வி	உயர்கல்வியில்	NOUN
அவமானப்படுத்து	அவமானப்படுத்தும்	ADJ
தமிழினம்	தமிழினத்தின்	PROPN
கேல்	கேல்	NOUN
கருது	கருத	VERB
என்	என்பதைய்	PART
வீசு	வீசிய	ADJ
2009-2010	2009-2010ஆம்	ADJ
ஆரோக்கியம்	ஆரோக்கியம்	NOUN
_	மாநிலங்களுக்கும்	_
போர்	போரினால்	NOUN
குழப்பம்	குழப்பம்	NOUN
நிறை	நிறைந்த	ADJ
முற்றுப்புள்ளி	முற்றுப்புள்ளி	NOUN
_	ஒதுக்கப்பட்டுள்ள	_
