lemma	form	pos
szakítás	szakításban	NOUN
kíván	kívánt	VERB
szerep	szerepeket	NOUN
nagy	nagyobbik	ADJ
önmaga	önmagában	PRON
csata	csatáját	NOUN
bíróság	bíróságot	NOUN
szólva	szólva	ADV
talp	talpra	NOUN
biztonságos	biztonságos	ADJ
igazolás	igazolásokat	NOUN
andrás	andrással	PROPN
69	69	NUM
aggasztó	aggasztó	ADJ
színpadi	színpadi	ADJ
holttest	holttestet	NOUN
nézve	nézve	ADP
fék	féken	NOUN
hátrányos	hátrányos	ADJ
sajtó	sajtó	NOUN
önként	önként	ADV
tejipari	tejipari	ADJ
kilencvenes	kilencvenes	ADJ
kenyereskocsi	kenyereskocsi	NOUN
borul	borult	VERB
találkozik	találkozni	VERB
dzurinda	dzurinda	PROPN
terjeszkedés	terjeszkedés	NOUN
helyettesítés	helyettesítésének	NOUN
frakció	frakció	NOUN
fokozatos	fokozatosan	ADJ
tömegközlekedési	tömegközlekedési	ADJ
anyag	anyag	NOUN
gondol	gondolunk	VERB
gábor	gáborral	PROPN
illeték	illeték	NOUN
ezután	ezután	ADV
összehasonlítás	összehasonlításban	NOUN
tupras	tupras	PROPN
érkezik	érkeztek	VERB
kgb	kgb	PROPN
működés	működését	NOUN
el+fogad	elfogadni	VERB
ország	országokban	NOUN
int	intett	VERB
jelez	jelzi	VERB
corporation	corporation	PROPN
színpad	színpadon	NOUN
150	150	NUM
lépés	lépését	NOUN
voorbergen	voorbergen	PROPN
jog	jogokat	NOUN
horváth	horváth	PROPN
típusú	típusú	ADJ
várakozás	várakozások	NOUN
folyamat	folyamatban	NOUN
kinevezett	kinevezett	ADJ
1992-es	1992-es	ADJ
gazprom	gazpromnál	PROPN
népszerűség	népszerűsége	NOUN
cél	célba	NOUN
nagyszerű	nagyszerű	ADJ
meg+vásárol	megvásárolja	VERB
tudományos	tudományos	PROPN
zárva	zárva	ADV
ki+derül	kiderül	VERB
világkiállítás	világkiállításra	NOUN
4.	4.	ADJ
lakosú	lakosú	ADJ
résztvevő	résztvevők	NOUN
állít	állította	VERB
munkatárs	munkatársa	NOUN
szűk	szűk	ADJ
kerámiatárgy	kerámiatárgyak	NOUN
elvet	elvetette	VERB
helyettesít	helyettesítheti	VERB
nyereség	nyereséget	NOUN
hiányosság	hiányosságokat	NOUN
beszerzett	beszerzett	ADJ
behavazott	behavazott	ADJ
jórészt	jórészt	ADV
intézett	intézett	ADJ
párt	pártok	NOUN
húsipari	húsipari	ADJ
akadály	akadályait	NOUN
városi	városi	ADJ
támogat	támogatják	VERB
látványos	látványosan	ADJ
vehet	vehetnek	VERB
úthálózat	úthálózaton	NOUN
humor	humorral	NOUN
szimpatikus	szimpatikus	ADJ
szükség	szüksége	NOUN
ellentét	ellentétek	NOUN
munkahely	munkahelyeken	NOUN
220	220	NUM
ellátás	ellátás	NOUN
vél	vélem	VERB
kíváncsi	kíváncsi	ADJ
12.	12.	NOUN
úttorlasz	úttorlaszokat	NOUN
tekint	tekintette	VERB
szerb	szerbeket	NOUN
játéktér	játéktér	NOUN
mű	műveket	NOUN
egyfajta	egyfajta	ADJ
felső	felső	ADJ
hajnal	hajnalban	NOUN
meg+y	megy	VERB
személy	személyében	NOUN
mért	mért	ADJ
gyanú	gyanújukat	NOUN
közútkezelő	közútkezelő	PROPN
kérdés	kérdésében	NOUN
hét	héttel	NOUN
világméretű	világméretű	ADJ
válasz	választ	NOUN
svéd	svéd	ADJ
korszak	korszakot	NOUN
tervez	tervezze	VERB
kisebbségi	kisebbségi	ADJ
pályázat	pályázatot	NOUN
láng	lángba	NOUN
körözési	körözési	ADJ
régió	régió	NOUN
olykor	olykor	ADV
ad	adják	VERB
pálya	pályára	NOUN
ottani	ottani	ADJ
fel+tűnik	feltűnt	VERB
deficit	deficitje	NOUN
hosszú	hosszan	ADJ
mark	mark	PROPN
illetékes	illetékesek	NOUN
ír	írja	VERB
támogat	támogatja	VERB
papír	papír	NOUN
termék	termékeket	NOUN
hónap	hónappal	NOUN
hamed	hamed	PROPN
iskola	iskola	NOUN
meglepetés	meglepetése	NOUN
teljesítmény	teljesítménye	NOUN
támadó	támadók	NOUN
jövedéki	jövedéki	ADJ
tétel	tétele	NOUN
előszeretet	előszeretettel	NOUN
infláció	inflációt	NOUN
hallgató	hallgatók	NOUN
előadás	előadást	NOUN
főiskola	főiskolán	NOUN
hatalmi	hatalmi	ADJ
1996	1996	NUM
halmoz	halmozott	VERB
amelyik	amelyik	PRON
talics	talicsot	PROPN
választmány	választmánya	NOUN
repülőtér	repülőtéren	NOUN
tömeg	tömeg	NOUN
harc	harcba	NOUN
jut	jutnak	VERB
veszteség	veszteséget	NOUN
állapot	állapot	NOUN
tietmeyer	tietmeyer	PROPN
sao	sao	PROPN
település	települést	NOUN
csapás	csapást	NOUN
likviditású	likviditású	ADJ
vezet	vezetett	VERB
4-5	4-5	NUM
lévén	lévén	ADV
pap	pap	NOUN
egészen	egészen	ADV
bevásárlóközpont	bevásárlóközpontok	NOUN
társ	társait	NOUN
mezőny	mezőnyben	NOUN
intézmény	intézményekben	NOUN
indítvány	indítványt	NOUN
apad	apadt	VERB
januári	januári	ADJ
apeh-elnök	apeh-elnök	NOUN
év	éveken	NOUN
addig	addig	ADV
közalapítvány	közalapítvány	PROPN
tőke	tőkéjét	NOUN
miszerint	miszerint	SCONJ
kormánytöbbség	kormánytöbbség	NOUN
alkalmazott	alkalmazottja	NOUN
groznij	groznijt	PROPN
előkészítés	előkészítéséből	NOUN
találkozó	találkozóján	NOUN
terület	területekkel	NOUN
tanulmány	tanulmányait	NOUN
segítség	segítségével	NOUN
létrejött	létrejött	ADJ
különös	különös	ADJ
mieink	mieink	NOUN
el+fogad	elfogadta	VERB
vesz	vennie	VERB
vesz	veszik	VERB
gazprom	gazpromnak	PROPN
tél	tél	NOUN
gaming	gaming	PROPN
javaslat	javaslatát	NOUN
fekete	fekete	ADJ
állás	állást	NOUN
uefa	uefa	PROPN
105	105	NUM
megkötött	megkötött	ADJ
gyönyörű	gyönyörű	ADJ
nettó	nettó	ADJ
hivatal	hivatal	PROPN
adat	adatai	NOUN
szobrász	szobrász	NOUN
megvalósítás	megvalósítására	NOUN
elveszít	elveszíti	VERB
seattle	seattle	PROPN
bűnös	bűnösnek	ADJ
döntetlen	döntetlent	NOUN
kilométer	kilométer	NOUN
hatalommegosztás	hatalommegosztás	NOUN
részvétel	részvételét	NOUN
válik	válnak	VERB
eredetileg	eredetileg	ADV
szint	szintre	NOUN
színház	színháznak	NOUN
csinál	csinált	VERB
forrás	forrásokból	NOUN
kéz	kezére	NOUN
megszüntetés	megszüntetése	NOUN
perújrafelvétel	perújrafelvételt	NOUN
kg	kg-mal	NOUN
pelagéja	pelagéját	PROPN
péter	péternek	PROPN
hiányzó	hiányzó	ADJ
tartomány	tartományt	NOUN
társaság	társasággá	NOUN
jár	járni	VERB
pesti	pesti	ADJ
gondol	gondolom	VERB
nyílik	nyílik	VERB
psz	psz	PROPN
elszakad	elszakadni	VERB
robinson	robinson	PROPN
nad	nad	PROPN
valami	valami	PRON
kfor-erők	kfor-erők	NOUN
szentesítés	szentesítése	NOUN
kilátás	kilátásba	NOUN
választás	választásokat	NOUN
menekült	menekültek	NOUN
beszél	beszélni	VERB
vagyonvédelmi	vagyonvédelmi	ADJ
vezető	vezetőire	NOUN
prágai	prágai	ADJ
tavalyi	tavalyinál	ADJ
felmentés	felmentését	NOUN
közösség	közösségek	NOUN
1990	1990-ben	NUM
periódus	periódus	NOUN
nyolcadik	nyolcadik	ADJ
lefolytatás	lefolytatását	NOUN
műfaj	műfajban	NOUN
kap	kaptak	VERB
privatizációs	privatizációs	PROPN
michalczewski	michalczewski	PROPN
tervezet	tervezetet	NOUN
tél	télen	NOUN
élet	életük	NOUN
fordulat	fordulat	NOUN
hely	hely	NOUN
győri	győri	ADJ
90	90	NUM
ülés	ülés	NOUN
maradás	maradáshoz	NOUN
fórián	fórián	PROPN
ildikó	ildikó	PROPN
átalakít	átalakította	VERB
közt	közt	ADP
választ	választhatják	VERB
szeged	szegeden	PROPN
annyi	annyit	PRON
hetilap	hetilap	NOUN
lát	látja	VERB
határos	határos	ADJ
délre	délre	ADV
vjahirev	vjahirevre	PROPN
köbméter	köbméter	NOUN
maszúd	maszúd	PROPN
dönt	döntöttek	VERB
vele	velük	PRON
alsó	alsó	ADJ
munkarend	munkarend	NOUN
hat	hatot	NUM
teremt	teremt	VERB
közigazgatási	közigazgatási	ADJ
kalapács	kalapács	NOUN
megfelelő	megfelelően	ADJ
jelentés	jelentések	NOUN
tőzsde	tőzsdére	NOUN
intézkedés	intézkedés	NOUN
tartozó	tartozó	ADJ
kínai	kínai	ADJ
üzemi	üzemi	ADJ
bányászati	bányászati	PROPN
ez	ehhez	PRON
illető	illetően	ADJ
pázmány	pázmány	PROPN
működik	működött	VERB
dolog	dolog	NOUN
nagyvállalat	nagyvállalatok	NOUN
nyersolajár	nyersolajárakat	NOUN
hangzik	hangzik	VERB
utasít	utasította	VERB
tisztségviselő	tisztségviselők	NOUN
milliárd	milliárddal	NUM
jogegységi	jogegységi	ADJ
végig	végig	ADV
rész	részéről	NOUN
központ	központ	NOUN
farinós	farinós	PROPN
képez	képezik	VERB
tanács	tanácsa	NOUN
program	programot	NOUN
tonna	tonnánként	NOUN
végzős	végzős	ADJ
tavasz	tavaszán	NOUN
6-7	6-7	NUM
jelez	jelez	VERB
2000	2000-ben	NUM
elindított	elindított	ADJ
újraelosztás	újraelosztás	NOUN
növekedés	növekedésével	NOUN
meglehetős	meglehetősen	ADJ
közgyűlés	közgyűlést	NOUN
térség	térségben	NOUN
taksál	taksálták	VERB
kabinetfőnök	kabinetfőnöke	NOUN
nyilatkozik	nyilatkozta	VERB
70	70	NUM
lövés	lövéssel	NOUN
ütőhangszer	ütőhangszerek	NOUN
választás	választást	NOUN
választó	választók	NOUN
utca	utcában	PROPN
szervezete	szervezete	PROPN
szigorú	szigorú	ADJ
méltóság	méltóság	NOUN
list	list	PROPN
árok	árokba	NOUN
háttér	hátterében	NOUN
eset	eset	NOUN
korszerű	korszerű	ADJ
bécsi	bécsi	ADJ
rész	részében	NOUN
meg+kap	megkaptam	VERB
forgalom	forgalmát	NOUN
garanciavállalás	garanciavállalása	NOUN
tartozás	tartozást	NOUN
márkás	márkás	ADJ
6.	6-án	NOUN
pierre	pierre	PROPN
erő	erő	NOUN
motorolaj	motorolajok	NOUN
kidolgozott	kidolgozott	ADJ
300	300	NUM
növekedés	növekedés	NOUN
zeneakadémia	zeneakadémián	PROPN
világosi	világosi	PROPN
feloldás	feloldását	NOUN
részben	részben	ADV
egyszerű	egyszerűen	ADJ
tucat	tucat	NOUN
taxis	taxisok	NOUN
konjunktúra	konjunktúra	NOUN
kuriózum	kuriózum	NOUN
fizetett	fizetett	ADJ
járandóság	járandóság	NOUN
vállalat	vállalatot	NOUN
tér	térni	VERB
gyakorta	gyakorta	ADV
bejelentés	bejelentések	NOUN
módszer	módszereit	NOUN
elnökválasztás	elnökválasztás	NOUN
31.	31.	NOUN
szervezet	szervezetnek	NOUN
nyit	nyitni	VERB
orr	orra	NOUN
kerület	kerületben	NOUN
irányítás	irányítását	NOUN
pont	pontja	NOUN
érint	érinti	VERB
álláspont	álláspontja	NOUN
súlyemelés	súlyemelés	NOUN
hét	hétre	NOUN
szakember	szakemberei	NOUN
hát	hát	ADV
súlyos	legsúlyosabb	ADJ
dolog	dolgot	NOUN
utol	utol	PART
eladás	eladását	NOUN
környezet	környezet	NOUN
ciklus	ciklus	NOUN
ágazat	ágazatokban	NOUN
pristinai	pristinai	ADJ
indoklás	indoklásában	NOUN
választ	választani	VERB
mérték	mértékét	NOUN
megerősített	megerősített	ADJ
biztonság	biztonság	NOUN
sok	sokak	DET
komoly	komolyabb	ADJ
váltságdíj	váltságdíjat	NOUN
szoba	szobát	NOUN
szembeni	szembeni	ADJ
66	66	NUM
makkabi	makkabi	PROPN
ezredfordulós	ezredfordulós	ADJ
termék	termék	NOUN
üzlet	üzlet	NOUN
esti	esti	ADJ
veszteség	vesztesége	NOUN
szó	szavakat	NOUN
építészeti	építészeti	ADJ
kereskedelem	kereskedelemben	NOUN
mikulás	mikulás	PROPN
manó	manó	PROPN
2.	ii.	ADJ
el+ér	elérték	VERB
vállalkozás	vállalkozást	NOUN
fia	fia	NOUN
elképzelés	elképzelései	NOUN
növelés	növelését	NOUN
pedagógiai	pedagógiai	ADJ
szovjetunió	szovjetunió	PROPN
tesz	tettem	VERB
noha	noha	SCONJ
előirányzott	előirányzott	ADJ
politika	politika	NOUN
amíg	amíg	ADV
közel	közelebb	ADV
remek	remek	ADJ
gyakorlat	gyakorlat	NOUN
meglepetés	meglepetésre	NOUN
példány	példányban	NOUN
ágazat	ágazatban	NOUN
külföldi	külföldiek	NOUN
döntés	döntése	NOUN
vehet	vehet	VERB
állít	állít	VERB
7,2	7,2	NUM
szállít	szállítani	VERB
mutat	mutatják	VERB
növekedés	növekedést	NOUN
hiányosság	hiányosságok	NOUN
be+számol	beszámoltunk	VERB
ülésezik	ülésezett	VERB
bróker	bróker	PROPN
függ	függ	VERB
számítás	számítások	NOUN
indul	indulnak	VERB
állampolgár	állampolgárok	NOUN
szint	szintet	NOUN
svájc	svájcban	PROPN
dönt	dönt	VERB
nagylaki	nagylaki	PROPN
jelentés	jelentésének	NOUN
főorvos	főorvos	NOUN
orvos	orvosnak	NOUN
amely	amelyeknek	PRON
szokás	szokás	NOUN
belőle	belőlük	PRON
rész	részére	NOUN
törvényhozás	törvényhozás	NOUN
levélpapír	levélpapírján	NOUN
mitrovica	mitrovica	PROPN
vita	vitára	NOUN
el+jut	eljutottunk	VERB
rendszer	rendszerek	NOUN
gyanú	gyanú	NOUN
3-0	3-0	NOUN
történet	története	NOUN
természeti	természeti	ADJ
tisztség	tisztségéből	NOUN
ösztönző	ösztönző	ADJ
következmény	következményekkel	NOUN
csiki	csiki	PROPN
beszélő	beszélő	ADJ
közlemény	közleményt	NOUN
tetszik	tetszik	VERB
operatív	operatív	ADJ
plenáris	plenáris	ADJ
észak-kaukázusi	észak-kaukázusi	ADJ
szövetsége	szövetségének	PROPN
munka	munkám	NOUN
kettős	kettős	ADJ
tekintett	tekintett	ADJ
kivétel	kivételével	NOUN
forint	forinttal	NOUN
fertőz	fertőzött	VERB
biztos	biztosan	ADJ
ellenfél	ellenfél	NOUN
tud	tudok	VERB
ítélet	ítéletet	NOUN
poszt	posztról	NOUN
zöm	zöme	NOUN
finanszírozási	finanszírozási	ADJ
adósságállomány	adósságállomány	NOUN
di	di	PROPN
egyház	egyház	NOUN
bízik	bízik	VERB
tör	töri	VERB
vét	vétett	VERB
preininger	preininger	PROPN
alkot	alkotja	VERB
közpénz	közpénzekből	NOUN
sehova	sehova	ADV
lemond	lemondott	VERB
fenntartott	fenntartott	ADJ
emel	emelték	VERB
polgármesteri	polgármesteri	ADJ
építési	építési	ADJ
daewoo-átalakítás	daewoo-átalakítás	NOUN
bad	bad	PROPN
mutat	mutat	VERB
érkezik	érkeznek	VERB
áll	állták	VERB
jubileumi	jubileumi	ADJ
harcos	harcosok	NOUN
enrique	enrique	PROPN
bajnokság	bajnokságban	NOUN
1999	1999-ben	NUM
eleje	eleje	NOUN
sorozat	sorozatot	NOUN
szombat	szombaton	NOUN
egyezmény	egyezményt	NOUN
tekintélyelvű	tekintélyelvű	ADJ
intenzív	intenzív	ADJ
bankszektor	bankszektor	NOUN
szállít	szállít	VERB
dobson	dobson	PROPN
működés	működésében	NOUN
mdf-es	mdf-es	ADJ
áldozat	áldozat	NOUN
szomszédos	szomszédos	ADJ
ad	adni	VERB
zsolnay	zsolnay	PROPN
akkoriban	akkoriban	ADV
összejövetel	összejövetelét	NOUN
jogerős	jogerősen	ADJ
délkelet-ázsiai	délkelet-ázsiai	ADJ
tegnapi	tegnapi	ADJ
emelés	emelését	NOUN
könyv-	könyv-	NOUN
körvasútsori	körvasútsori	PROPN
mozgalom	mozgalom	PROPN
mozart	mozart	PROPN
gyakorol	gyakorolni	VERB
fölött	fölött	ADP
indokol	indokolja	VERB
6.	6.	ADJ
válogatott	válogatott	NOUN
téma	témája	NOUN
főváros	fővárost	NOUN
nyugat	nyugatra	PROPN
vezetés	vezetés	NOUN
lány	lánya	NOUN
26	26	NUM
akadályoz	akadályozta	VERB
talál	találtak	VERB
nehéz	nehezebb	ADJ
49	49	NUM
olajtársaság	olajtársaságok	NOUN
egyszeri	egyszeri	ADJ
tárgy	tárgyat	NOUN
tud	tudom	VERB
hivatkozó	hivatkozó	ADJ
györök	györök	PROPN
megfogalmazott	megfogalmazott	ADJ
emelés	emelése	NOUN
engedély	engedélyével	NOUN
hiba	hiba	NOUN
szlovákia	szlovákia	PROPN
bajnokság	bajnokságot	NOUN
adósság	adósság	NOUN
szabolcsi	szabolcsi	ADJ
iszlámista	iszlámista	ADJ
bizottság	bizottságban	NOUN
rendőrségi	rendőrségi	ADJ
tragédia	tragédia	NOUN
vált	váltsák	VERB
európa-bajnoki	európa-bajnoki	ADJ
folytat	folytatja	VERB
állít	állították	VERB
pécsi	pécsi	ADJ
mindenütt	mindenütt	ADV
termelés	termelésük	NOUN
egyházi	egyházi	ADJ
cigány	cigány	ADJ
mezőgazdasági	mezőgazdasági	ADJ
liszt	liszt	PROPN
tevékenykedő	tevékenykedő	ADJ
előírt	előírt	ADJ
kapera	kapera	PROPN
esély	esélyt	NOUN
csinál	csinál	VERB
elképesztő	elképesztő	ADJ
58	58	NUM
kezd	kezdték	VERB
meghirdetett	meghirdetett	ADJ
ján	ján	PROPN
kormányoldal	kormányoldalon	NOUN
lát	látom	VERB
kantonizáció	kantonizáció	NOUN
érez	érzi	VERB
lát	látják	VERB
vállalkozás	vállalkozását	NOUN
segít	segítsenek	VERB
egészségügyi	egészségügyi	ADJ
meg+állapodik	megállapodni	VERB
infrastruktúra	infrastruktúra	NOUN
pártelnök	pártelnök	NOUN
lány	lányt	NOUN
cím	címét	NOUN
52.	52.	ADJ
göncz	göncz	PROPN
mozog	mozog	VERB
bírál	bírálta	VERB
aznap	aznap	ADV
vendég	vendégek	NOUN
szenvedett	szenvedett	ADJ
kisebbség	kisebbség	NOUN
kényszerítés	kényszerítése	NOUN
belváros	belváros	NOUN
segély	segély	NOUN
kötet	kötet	NOUN
mára	mára	ADV
konferencia	konferencián	NOUN
tőkeerős	tőkeerős	ADJ
nyomán	nyomán	ADP
lemondás	lemondásra	NOUN
szerencsétlenség	szerencsétlenség	NOUN
kérdés	kérdésünkre	NOUN
veszít	veszít	VERB
3-4	3-4	NUM
plakát	plakátot	NOUN
el+határoz	elhatározták	VERB
kompozíció	kompozíciókat	NOUN
válság	válságból	NOUN
megfigyelési	megfigyelési	ADJ
keres	keresik	VERB
ez	ettől	PRON
főnök	főnök	NOUN
jogalkotási	jogalkotási	ADJ
terület	területen	NOUN
apa	apjának	NOUN
megszavaz	megszavazni	VERB
1989	1989	NUM
többség	többséggel	NOUN
kormánypárt	kormánypárt	NOUN
reklámozó	reklámozó	ADJ
időszak	időszakban	NOUN
kormány	kormánya	NOUN
darab	darabok	NOUN
agassi	agassi	PROPN
népszerűség	népszerűségéből	NOUN
fűződő	fűződő	ADJ
kínálati	kínálati	ADJ
mentén	mentén	ADP
megegyező	megegyező	ADJ
emel	emelnék	VERB
munka	munkáját	NOUN
invitál	invitálta	VERB
gánt-kő	gánt-kő	PROPN
frakcióvezető-helyettes	frakcióvezető-helyettese	NOUN
könnyű	könnyű	ADJ
természetes	természetes	ADJ
újság	újság	NOUN
autóbusz	autóbuszok	NOUN
átlag	átlag	NOUN
ár	árakat	NOUN
nemzetgazdasági	nemzetgazdasági	ADJ
lét	létre	NOUN
szakadár	szakadár	NOUN
meg+old	megoldani	VERB
tehetetlen	tehetetlen	ADJ
balogh	balogh	PROPN
elnevezésű	elnevezésű	ADJ
szereplő	szereplők	NOUN
igyekvő	igyekvő	ADJ
nszk	nszk	PROPN
fogásnem	fogásnem	NOUN
cseh	csehek	NOUN
lelkesedik	lelkesedett	VERB
segély	segélyt	NOUN
lemberg	lemberg	PROPN
jurij	jurij	PROPN
kétmilliárd	kétmilliárd	NUM
kár	károk	NOUN
földgáz	földgáz	NOUN
intéz	intézte	VERB
meggyújtott	meggyújtott	ADJ
veszély	veszélybe	NOUN
international	international	PROPN
súly	súlya	NOUN
ikarus	ikarus	PROPN
déli	déli	ADJ
lap	lapunk	NOUN
vita	vitákat	NOUN
bizonytalankodás	bizonytalankodás	NOUN
végez	végzi	VERB
víz	vizet	NOUN
6-os	6-os	ADJ
tiszt	tiszt	NOUN
bordeaux	bordeaux	PROPN
boldog	boldoggá	ADJ
frakció	frakciójának	NOUN
eredmény	eredmény	NOUN
festett	festett	ADJ
mutatkozik	mutatkozik	VERB
bruttó	bruttó	ADJ
nyit	nyitottak	VERB
hét	hete	NOUN
találkozik	találkozott	VERB
vásárol	vásárolja	VERB
szent	szent	PROPN
diák	diákot	NOUN
eleje	elejétől	NOUN
meg+kezd	megkezdi	VERB
szám	számának	NOUN
hétköznapi	hétköznapi	ADJ
kft.	kft.-től	PROPN
múlik	múlik	VERB
termék	termékek	NOUN
gazdaság	gazdaságban	NOUN
évszámváltás	évszámváltás	NOUN
vélemény	véleményét	NOUN
törvényszék	törvényszék	NOUN
pirot	pirot	PROPN
darab	darabot	NOUN
indít	indított	VERB
miniszterelnök	miniszterelnöknek	NOUN
sió	sió	PROPN
testület	testületnek	NOUN
újságíró	újságírókat	NOUN
március	márciusában	NOUN
szállító	szállító	ADJ
ivanov	ivanov	PROPN
alkalmazott	alkalmazottal	NOUN
normatíva	normatívák	NOUN
jelentkezik	jelentkeztek	VERB
plénum	plénum	NOUN
eladási	eladási	ADJ
élénkülés	élénkülése	NOUN
ruhrgas	ruhrgas	PROPN
hannover	hannoverbe	PROPN
szolgál	szolgáltam	VERB
általa	általa	PRON
1996	1996-ban	NUM
méltó	méltó	ADJ
ünnepel	ünnepel	VERB
tartózkodó	tartózkodó	ADJ
mindenáron	mindenáron	ADV
marihuána	marihuánát	NOUN
tart	tarthat	VERB
kár	kárt	NOUN
hamar	hamarabb	ADV
le+zár	lezárni	VERB
tűzoltó	tűzoltóknak	NOUN
85	85	NUM
családok	családok	PROPN
9	9	NUM
játék	játékában	NOUN
pótlék	pótlékot	NOUN
határidő	határideje	NOUN
24.	24.	ADJ
wimbledoni	wimbledoni	ADJ
kezel	kezeli	VERB
holott	holott	SCONJ
kabinet	kabinetet	NOUN
köszönhető	köszönhetően	ADJ
személyiségi	személyiségi	ADJ
minősített	minősített	ADJ
dolgozó	dolgozókat	NOUN
fkgp	fkgp	PROPN
2-3	2-3	NUM
közölt	közölt	ADJ
értesülés	értesülései	NOUN
ünneplés	ünneplés	NOUN
becslés	becslések	NOUN
bán	bán	PROPN
terhestanácsadás	terhestanácsadás	NOUN
fenyegetőzik	fenyegetőznek	VERB
feszültség	feszültség	NOUN
jelentős	jelentősebb	ADJ
hív	híve	NOUN
világelső	világelső	ADJ
beruházási	beruházási	ADJ
közelről	közelről	ADV
ajánlat	ajánlatával	NOUN
jegyzőkönyv	jegyzőkönyvet	NOUN
elnökség	elnökség	NOUN
japán	japán	ADJ
egyúttal	egyúttal	ADV
bevezetés	bevezetése	NOUN
rengeteg	rengeteg	DET
51	51	NUM
többség	többségét	NOUN
2000	2000-re	NUM
erő	erői	NOUN
internetes	internetes	ADJ
1998	1998-ig	NUM
üzlet	üzletek	NOUN
él	élek	VERB
képtelen	képtelen	ADJ
kiállítás	kiállításon	NOUN
pozíció	pozícióját	NOUN
tud	tudtam	VERB
eltérés	eltérések	NOUN
talics	talics	PROPN
rajzfilm	rajzfilm	NOUN
volán	volán	PROPN
hans	hans	PROPN
foglalkoztatott	foglalkoztatottak	ADJ
profi	profi	ADJ
tárgyalás	tárgyalásának	NOUN
gyors	gyorsabb	ADJ
ellenzéki	ellenzékiek	ADJ
terület	területe	NOUN
robert	robert	PROPN
michalke	michalke	PROPN
beszámoló	beszámolója	NOUN
kapcsolódó	kapcsolódó	ADJ
munkahelyi	munkahelyi	ADJ
ily	ily	PRON
jel	jelek	NOUN
alatti	alatti	ADJ
dariusz	dariusz	PROPN
sürget	sürgette	VERB
megszüntetve	megszüntetve	ADV
kereskedés	kereskedés	NOUN
múltán	múltán	ADP
bevétel	bevétellel	NOUN
rendszer	rendszerében	NOUN
tőle	tőle	PRON
tévé	tévé	NOUN
tulajdon	tulajdonban	NOUN
érték	értékekre	NOUN
megérkezik	megérkezik	VERB
kénytelen	kénytelenek	ADJ
napvilág	napvilágot	NOUN
karácsonyfatűz	karácsonyfatüzek	NOUN
ústi	ústi	PROPN
iskola	iskolák	NOUN
utal	utalt	VERB
puccs	puccs	NOUN
ész	eszembe	NOUN
járat	járatot	NOUN
kutatás	kutatások	NOUN
koncentrál	koncentrálunk	VERB
természet	természet	NOUN
fegyver	fegyverek	NOUN
vele	velem	PRON
eichel	eichel	PROPN
vendégjáték	vendégjátékán	NOUN
gyár	gyárban	NOUN
túlélő	túlélők	NOUN
rendez	rendezik	VERB
igazgatótanács	igazgatótanács	NOUN
ér	éri	VERB
decemberi	decemberi	ADJ
helyzet	helyzetüket	NOUN
fenntartás	fenntartása	NOUN
benzin	benzin	NOUN
január	januárban	NOUN
válogatott	válogatottban	NOUN
szerződés	szerződések	NOUN
csernomirgyin	csernomirgyin	PROPN
kizárás	kizárásának	NOUN
húsz	húsz	NUM
meg+tesz	megtesz	VERB
hatezer	hatezer	NUM
jelölt	jelöltje	NOUN
miatti	miatti	ADJ
kellő	kellőképpen	ADJ
szabadít	szabadítani	VERB
hozzálát	hozzálátott	VERB
bakó	bakó	PROPN
foglalkoztató	foglalkoztató	ADJ
kérdés	kérdésére	NOUN
ugyanaz	ugyanaz	PRON
fogva	fogva	ADP
dolgozik	dolgoztam	VERB
nyilvánvaló	nyilvánvaló	ADJ
közeledik	közeledik	VERB
esemény	esemény	NOUN
értelmű	értelmű	ADJ
jaguár	jaguár	PROPN
partner	partner	NOUN
megjelenés	megjelenése	NOUN
fő	főbb	ADJ
szerzői	szerzői	ADJ
tizedik	tizedik	ADJ
irány	irányba	NOUN
géza	géza	PROPN
megszerzés	megszerzése	NOUN
üt	ütik	VERB
hely	helyén	NOUN
vélekedik	vélekedett	VERB
parlament	parlamentje	NOUN
eredmény	eredmények	NOUN
főpolgármester	főpolgármester	NOUN
bízik	bíznak	VERB
kör	körre	NOUN
egészségi	egészségi	ADJ
heves	heves	ADJ
vladimir	vladimir	PROPN
gyarapodik	gyarapodik	VERB
meg+közelít	megközelíteni	VERB
foglalt	foglaltakat	NOUN
megkezdődik	megkezdődött	VERB
munkanélküli	munkanélküliek	NOUN
gyermek	gyermeket	NOUN
változás	változás	NOUN
megfontolás	megfontolások	NOUN
ki+kap	kikapott	VERB
alkalmazás	alkalmazása	NOUN
alkalmatlan	alkalmatlannak	ADJ
ülés	ülésen	NOUN
pénteki	pénteki	ADJ
lri	lri-nek	PROPN
hivatal	hivatala	NOUN
erdei	erdei	PROPN
tanár	tanárok	NOUN
tevékenység	tevékenység	NOUN
helyhatósági	helyhatósági	ADJ
körúti	körúti	ADJ
thaiföld	thaiföldön	PROPN
mely	melyről	PRON
támogatás	támogatás	NOUN
olcsó	olcsóbban	ADJ
akar	akart	VERB
ítél	ítélték	VERB
féléves	féléves	ADJ
alkalmatlanság	alkalmatlanság	NOUN
határ	határ	NOUN
integráció	integráció	NOUN
chaebol	chaebol	NOUN
kér	kérnek	VERB
107	107	NUM
negyedéves	negyedéves	ADJ
szereplő	szereplő	ADJ
vád	vádat	NOUN
meg+egyezik	megegyezik	VERB
graf	graf	PROPN
hamburg	hamburgba	PROPN
többi	többi	NOUN
