lemma	form	pos
זומן	זומן	VERB
_	"לד""ר"	_
תווך	תווך	NOUN
_	הארוחה	_
_	והאלקטרוניקה	_
פסוק	פסוק	NOUN
מלאכותי	מלאכותית	ADJ
_	ובעלה	_
מרות	מרות	NOUN
קוק	קוק	PROPN
רחצה	רחצה	NOUN
פרשן	פרשן	NOUN
צוטט	צוטטו	VERB
חריגה	חריגה	NOUN
_	המדרכה	_
נפגע	נפגעי	NOUN
עצה	עצות	NOUN
68	68	NUM
_	מהשבוע	_
פיסי	פיסית	ADJ
_	ונעלי	_
_	לצמצום	_
רגישות	רגישות	NOUN
כתב	כתבת	VERB
_	והשני	_
_	המגיעות	_
דורג	מדורג	VERB
_	הקליפרס	_
_	בבן	_
_	הקור	_
צורה	צורות	NOUN
_	הגזת	NOUN
_	המושלים	_
067	067	NUM
חווה	חוויתי	VERB
_	ולמעשה	_
_	שבגד	_
_	שנדקרה	_
ממוחשב	ממוחשב	ADJ
הדגיש	מדגישה	VERB
_	ובמלון	_
_	"בתנ""ך"	_
_	"לבג""ץ"	_
_	הסמכויות	_
_	נאמנויותיו	_
חשף	לחשוף	VERB
מהיר	מהירה	ADJ
_	הנחתם	_
_	ומרקמו	_
_	בתעשייה	_
ברוקלין	ברוקלין	PROPN
_	ונציגי	_
_	במוסיקה	_
מועמד	מועמדת	NOUN
אימפריה	אימפריית	NOUN
_	החתום	_
_	בתפקידו	_
השתמש	השתמשו	VERB
דקיק	דקיק	ADJ
_	שיימצאו	_
_	שבסופו	_
_	שקבעה	_
אמן	אמני	NOUN
אוי	אוי	ADV
_	משלך	_
ענה	לענות	VERB
_	המכנים	_
1.3	1.3	NUM
צילום	צילומי	NOUN
_	הנובעות	_
גרר	יגרור	VERB
השתתפות	השתתפות_	NOUN
שנא	שונאים	VERB
יעיל	יעילים	ADJ
העמיד	להעמידם	VERB
כתום	כתום	ADJ
התחיל	יתחילו	VERB
49	49	NUM
פורט	פורטו	PROPN
_	האירי	_
הכינרת	כינרת	PROPN
_	לאגודה	_
_	במאיר	_
נהרג	נהרגה	VERB
_	הבעתי	ADJ
_	לעצם	_
_	יתנו	VERB
פלילי	פלילית	ADJ
_	גידולם	_
עצום	עצומות	ADJ
_	בינו	_
אנגלמן	אנגלמן	PROPN
הרים	להרים	VERB
כוננות	כוננות	NOUN
הביע	הביעה	VERB
_	ומטפחת	_
התייחס	מתייחסים	VERB
_	הלזניה	_
_	המוסיקלי	_
בלט	לבלוט	VERB
_	היפה	_
גדר	גדר	NOUN
פאני	פאני	PROPN
_	הנערות	_
קפדני	קפדני	ADJ
מעורבות	מעורבות_	NOUN
החליט	יחליט	VERB
_	התעשייתית	_
חדל	חדלה	VERB
_	האירים	_
עיקרי	עיקריות	ADJ
_	בהתנהגותם	_
חסד	חסד	NOUN
הצטייר	מצטיירת	VERB
הצטיידות	הצטיידות_	NOUN
נכח	נכחו	VERB
_	המוזיאון	_
רוזן	רוזן	PROPN
ספרטק	ספרטק	PROPN
_	השכירות	_
_	נפשו	_
הרגיע	מרגיעה	VERB
_	ה80	_
נפצע	נפצעה	VERB
_	והגיעה	_
הקיף	מקיפים	VERB
גוזף	גוזף	PROPN
_	הסודיות	_
חם	חמות	ADJ
_	הגמלאים	_
_	כשהעולה	_
רמן	רמן	PROPN
סנגור	סניגורים	NOUN
_	המעצר	_
_	ל03	_
_	המתוקצב	_
_	מגוריו	_
_	בנחת	_
_	בסוציאליזם	_
מולטי	מולטי	ADV
צבר	צובר	VERB
קופמן	קופמן	PROPN
צפוף	צפופה	ADJ
סובייט	סובייטים	NOUN
_	בקהל	_
_	לפועלים	_
מדובר	מדוברת	ADJ
_	שעמו	_
גמל	גמלה	VERB
_	ממפלגת	_
רשמי	רשמיות	ADJ
דנון	דנון	PROPN
_	העלות	_
_	בפוס	_
_	כמועמדים	_
פורט	מפורטים	VERB
_	במרחב	_
חטף	חטפו	VERB
קיי	קיי	PROPN
_	האזכור	_
_	ופיקוח	_
חלוקה	חלוקה	NOUN
_	החמות	_
בהירות	בהירות	NOUN
חוקי	חוקיות	ADJ
סהר	סהר	NOUN
אמנותי	אמנותית	ADJ
_	לפיקוח	_
שובו	שובו_	NOUN
פירוט	פירוט	NOUN
נלמד	נלמד	VERB
"אבט""א"	"אבט""א"	PROPN
_	שאותם	_
_	ממחנה	_
מיליונים	מיליונים	NUM
אלימלך	אלימלך	PROPN
_	שצריכה	_
_	שהיינו	_
הנהיג	הנהיג	VERB
_	מדם	_
_	ואתמול	_
_	הקנס	_
_	בחומרתה	_
פגש	פגשנו	VERB
נזרק	נזרקה	VERB
_	אישיותם	_
_	ההלם	_
השבית	להשבית	VERB
_	בעבודה	_
_	במשנה	_
_	בדגמים	_
קונצרט	קונצרטים	NOUN
חשאי	חשאית	ADJ
_	הדמו	_
_	ההכרה	_
משמרת	משמרות	NOUN
סיפק	מספקת	VERB
מארגרט	מארגרט	PROPN
גנט	גנט	PROPN
_	מהרמה	_
_	מאיטליה	_
ריכוזי	ריכוזיות	ADJ
מת	מתו	VERB
_	בקומה	_
_	ונותר	_
שווה	שוות	ADJ
מרשים	מרשים	ADJ
יפיפה	יפהפיה	ADJ
_	בגיליון	_
נקמה	נקמה_	NOUN
שנאה	שנאה_	NOUN
_	הראשית	_
חטא	חטא	VERB
ציפייה	ציפייה	NOUN
_	וביטוח	_
חותם	חותם_	NOUN
_	העותרים	_
_	ומידע	_
_	מבוסס	VERB
גישה	גישה_	NOUN
_	לפרויקטים	_
הדבקה	הדבקה	NOUN
עיכב	עיכב	VERB
מילטון	מילטון	PROPN
הרגיש	הרגישה	VERB
עייף	עייף	ADJ
חוק	חוקים	NOUN
_	האסטראטגית	_
כניסה	כניסת	NOUN
הוזמן	מוזמן	VERB
_	באנשי	_
חרטה	חרטה	NOUN
_	השכן	_
_	ואיטליה	_
אולם	אולם_	NOUN
_	לגידול	_
דתי	דתית	ADJ
_	שרצח	_
דייל	דיילים	NOUN
_	בחבר	_
הבטיח	הבטיחו	VERB
011	011	NUM
דיין	דיינים	NOUN
_	לכאן	_
שמשה	שמשות	NOUN
מילא	ממלאים	VERB
_	לבלתי	_
_	השליחות	_
_	המתחדשת	_
_	שאירעה	_
שורש	שורשים	NOUN
חיזור	חיזור	NOUN
הלכה	הלכות	NOUN
שאב	שואבת	VERB
אוגניוק	אוגניוק	PROPN
_	הכותב	_
הזמנה	הזמנה_	NOUN
700	700	NUM
חד	חדות	ADJ
גרוש	גרושה	NOUN
נמני	נמני	PROPN
_	לרואה	_
_	במשרדו	_
_	מפגיעת	_
שזר	שזורים	VERB
בושל	מבושל	VERB
שיבוש	שיבושים	NOUN
_	שנקרעו	_
_	בספריו	_
_	הנישואים	_
_	ההיסטורי	_
ישיש	ישיש	NOUN
_	המתמודד	_
ליברלי	ליברלי	ADJ
שכלי	שכלי	ADJ
אנושי	אנושית	ADJ
ותיק	וותיק	ADJ
חיפוש	חיפושים	NOUN
_	שהממשל	_
שיקף	משקפים	VERB
_	הקשורות	_
_	בשטחי	_
_	במטבח	_
פתח	פתחנו	VERB
תיאר	מתאר	VERB
_	בגביית	_
_	לחולי	_
_	הצבאיים	_
העניש	מעניש	VERB
_	והזעם	_
נענה	להיענות	VERB
_	מציבור	_
צופה	מצופות	VERB
_	ב32	_
חיה	חיות	NOUN
_	ובעל	_
_	שהערבים	_
_	התנאי	_
צאת	צאת_	NOUN
קדום	קדומות	ADJ
טבעון	טבעון	PROPN
חסה	חסה	NOUN
_	בעם	_
תענוג	תענוג	NOUN
_	הקצרים	_
_	המתכוון	_
_	הפושעים	_
משכן	משכן	NOUN
פאפא	פאפא	NOUN
פעל	תפעל	VERB
ישר	ישר	ADV
הוריד	להוריד	VERB
_	הנטל	_
_	שמהן	_
_	האמא	_
אפס	אפס	NUM
אלסטר	אלסטר	PROPN
פיטר	פיטר	PROPN
להיפך	להיפך	ADV
כלל	תכלול	VERB
_	בשמן	_
לעג	לעג	NOUN
_	בספורט	_
_	והשתקע	_
הפתעה	הפתעות	NOUN
_	הנמנע	_
_	התחרויות	_
אדון	אדוני	NOUN
_	שרצו	_
_	והפלטינה	_
בנדורי	בנדורי	PROPN
דחוס	דחוס	ADJ
_	התוצרת	_
_	החלוץ	_
כפרה	כפרה	NOUN
_	לגזין	_
סגנון	סגנון_	NOUN
_	העובדת	_
הצביע	מצביע	VERB
_	באוטובוס	_
דורי	דורי	PROPN
הובטח	יובטח	VERB
סובלנות	סובלנות	NOUN
_	ועולה	_
זול	זולות	ADJ
_	שלכולם	_
הנהיג	להנהיג	VERB
חנוך	חנוך	PROPN
טוקיו	טוקיו	PROPN
הרגיע	מרגיעים	VERB
מנע	מונעת	VERB
דייר	דיירי	NOUN
_	השורר	_
סיכום	סיכום_	NOUN
מאחורי	מאחורי_	ADP
הווה	הווה	NOUN
_	החופשה	_
יוצר	יוצר_	NOUN
גסות	גסות	NOUN
_	המאוד	_
_	בגונים	_
הורכב	מורכב	VERB
נישואין	נישואים	NOUN
אפידמיולוגיה	אפידמיולוגיה	NOUN
עורר	עוררה	VERB
_	שהנאשם	_
_	הקורבנות	_
הגיע	מגיעות	VERB
החריף	תחריף	VERB
מכסה	מכסות	NOUN
_	במרינדה	_
התארגנות	התארגנות	NOUN
כהה	כהים	ADJ
שאב	לשאוב	VERB
_	לתאצר	_
פרץ	יפרוץ	VERB
פרספקטיבה	פרספקטיווה	NOUN
מבוטח	מבוטחים	NOUN
נשלח	נשלחו	VERB
מפעל	מפעלי	NOUN
_	המסמכים	_
נעם	תנעמי	PROPN
דמוי	דמוי	ADJ
מחמט	מחמט	PROPN
_	לנערים	_
דליל	דלילה	ADJ
רפובליקני	רפובליקאית	ADJ
שמחה	שמחה_	NOUN
הרגל	הרגל	NOUN
מאזין	מאזינים	NOUN
אשראי	אשראי	NOUN
רמז	רמזים	NOUN
_	המותר	_
_	שמלמד	_
עול	עול	NOUN
_	לעובדה	_
חומרה	חומרה	NOUN
_	ממיניאפוליס	_
גבר	גוברים	VERB
בלעדי	בלעדיות	ADJ
_	שלקח	_
נדרש	ידרש	VERB
תפריט	תפריט	NOUN
_	השינויים	_
גרם	תגרום	VERB
_	הפסדה	_
השפיע	השפיעו	VERB
פרצוף	פרצוף	NOUN
אח	אחות	NOUN
1791	1791	NUM
זיקוק	זיקוק	NOUN
חיון	חיון	PROPN
נתן	ייתן	VERB
_	הליברליזציה	_
תובענה	תובענה	NOUN
מנוסביץ	מנוסביץ	PROPN
התנפץ	התנפץ	VERB
זהיר	זהירה	ADJ
נפל	נפלו	VERB
_	ומשום	_
לקסיקון	לקסיקון	NOUN
משפטי	משפטיות	ADJ
_	ומנורה	_
ריצרד	ריצרד	PROPN
_	לגיבור	_
מחדל	מחדלי	NOUN
מכל	מכלים	NOUN
הצבה	הצבת	NOUN
רפובליקאים	רפובליקאים	NOUN
_	שהצטברו	_
_	המקביל	_
מרינדה	מרינדה	NOUN
פרקליט	פרקליטי	NOUN
_	רמתם	_
מקסים	מקסים	PROPN
_	לכולם	_
מצור	מצור	NOUN
_	המנוח	_
תצפית	תצפית	NOUN
נדחה	נדחתה	VERB
_	ביחסי	_
הוביל	מובילה	VERB
_	ויהודים	_
_	בשמחת	_
_	הקתולים	_
דייזי	דייזי	PROPN
גינון	גינוני	NOUN
_	כוכבם	_
אימץ	אימצו	VERB
פרסם	פרסמה	VERB
גלגול	גלגול_	NOUN
קדמני	קדמני	PROPN
_	שבחייו	_
_	למלחמת	_
_	כראש	_
הדור	הדורים	ADJ
_	להוראת	_
כוויתי	כווייתי	ADJ
יyyד%ת	י.	PROPN
כותב	כותבים	NOUN
_	ההוראה	_
נחרצות	נחרצות	ADV
_	הייסורים	_
נאור	נאור	PROPN
דומייה	דומיה	NOUN
_	מעיראק	_
הטיל	הטילו	VERB
_	הקשורה	_
איחר	איחרה	VERB
_	והקיבוץ	_
נחשב	ייחשב	VERB
פדרטיבי	פדרטיווי	ADJ
_	שהתמודד	_
מגן	מגינים	NOUN
פטר	פטר	NOUN
שורש	שורש	NOUN
_	לגרמניה	_
_	למיכאל	_
_	המאמצים	_
_	ששמעתי	_
השתרר	השתרר	VERB
נפילה	נפילה	NOUN
בריון	בריון	NOUN
מתוסכל	מתוסכל	ADJ
_	וחברות	_
_	בטטרסטן	_
לבנוניזציה	לבנוניזציה	NOUN
שגוי	שגויות	ADJ
הידרדר	הידרדר	VERB
זימן	זימן	VERB
_	הפרטיות	_
נערך	נערכים	VERB
_	"המפד""ל"	_
טרוריסט	טרוריסטי	ADJ
פקד	פוקד	VERB
מונטה	מונטה	PROPN
_	למחשבה	_
_	האורתודוקסית	_
_	האיטלקיות	_
_	ועמד	_
אורוגוואי	אורוגוואי	PROPN
גאווה	גאווה	NOUN
_	שתתיר	_
אינפלציוני	אינפלציוני	ADJ
_	לקיום	_
הנפקה	הנפקת	NOUN
סערה	סערה	NOUN
ארובה	ארובה	NOUN
_	בעליה	_
מינאי	מינאי	PROPN
נורה	נורו	VERB
_	המתורגמן	_
58	58	NUM
נוהל	נהלים	NOUN
הצגה	הצגת	NOUN
_	הרכישה	_
יידה	יידו	VERB
5.1	5.1	NUM
היפרכל	היפרכל	PROPN
_	ואמרו	_
הודיע	להודיע	VERB
_	לחיילים	_
_	לדעתי	_
עזב	עזבה	VERB
כף	כפות	NOUN
_	המדען	_
_	לבחינות	_
_	המחאה	_
_	משכם	_
אהב	אוהבות	VERB
התאמה	התאמה	NOUN
בסיסי	בסיסיות	ADJ
ארסי	ארסית	ADJ
_	ביפו	_
פרטי	פרטיות	ADJ
איתות	איתות	NOUN
גוריון	גוריון	PROPN
_	מ04	_
_	שהנהלת	_
רגע	רגעים	NOUN
_	הגברת	_
_	לקשיים	_
נמנע	נמנעה	VERB
_	שיזכה	_
הקליפרס	קליפרס	PROPN
_	למשאל	_
_	ושיעור	_
_	לכמעט	_
קיבל	קיבלתי	VERB
קוצר	קוצר	NOUN
חתך	חתך	NOUN
_	ו1,008	_
_	ההינדים	_
1.2	1.2	NUM
אדמה	אדמות	NOUN
_	לממונים	_
נהר	נהר	NOUN
אבדיה	אבדיה	PROPN
_	החיבור	_
בעיה	בעייה	NOUN
_	אמירתו	_
שפיכות	שפיכות	NOUN
_	הפקיד	_
_	בידיעות	_
הכחיש	יכחיש	VERB
_	בגמר	_
שפרעם	שפרעם	PROPN
סרסור	סרסור	NOUN
נקט	נקט	VERB
פח	פח	NOUN
_	המבצעי	_
סנגור	סניגוריות	NOUN
_	לנהגים	_
_	כיהודים	_
אלקטרוני	אלקטרונית	ADJ
_	"שבריה""ם"	_
_	ושירות	_
_	וכדאי	_
התנגד	להתנגד	VERB
_	לבלות	VERB
_	שנציגי	_
_	שזכה	_
שירות	שירות_	NOUN
שיגר	שיגרו	VERB
הוביל	הובילו	VERB
_	בשטוטגארט	_
אפשר	איפשר	VERB
זרקור	זרקורים	NOUN
חייל	חיילות	NOUN
_	וליחידים	_
התמקד	מתמקד	VERB
_	תכונותיו	_
ערך	ערכתי	VERB
הדיח	הדיחה	VERB
_	שנרצחו	_
_	ומחמם	_
_	מהפועל	_
התבסס	להתבסס	VERB
פיטורין	פיטורים	NOUN
קורט	קורט	NOUN
_	בקלן	_
_	החוליה	_
_	הארוך	_
העלאה	העלאות	NOUN
_	כסופר	_
_	גיהאד	NOUN
האמין	האמין	VERB
_	לבתיהם	_
סיור	סיור_	NOUN
_	העוינת	_
קולקטיבי	קולקטיווי	ADJ
_	בגדלים	_
קישר	מקשר	VERB
נהנה	ייהנה	VERB
_	ומוסיף	_
מור	מור_	NOUN
ריבאונד	ריבאונד	NOUN
אביגדור	אביגדור	PROPN
התברר	התבררה	VERB
_	לדוברי	_
יזום	יזומה	ADJ
מתי	מתי	ADV
משל	משלים	NOUN
_	וישנו	_
_	הקיימים	_
מוח	מוח_	NOUN
49.90	49.90	NUM
_	הפומבית	_
תהלוכה	תהלוכה	NOUN
_	לביטויים	_
_	הסמכות	_
בירה	בירות	NOUN
רזה	רזה	ADJ
מלכות	מלכות_	NOUN
עדיף	עדיף	AUX
התכנס	יתכנסו	VERB
_	המסקנה	_
_	והולך	_
החמיר	החמיר	VERB
_	לתלמיד	_
נינוח	נינוחה	ADJ
בהיר	בהיר	ADJ
_	לתחושת	_
אפגניסטן	אפגניסטן	PROPN
_	ההתנגדות	_
התגלה	מתגלה	VERB
גלישה	גלישה	NOUN
מפקד	מפקד_	NOUN
"מוצ""ש"	"מוצ""ש"	NOUN
_	וחמישה	_
העיד	יעיד	VERB
_	הסידור	_
עותר	עותרים	NOUN
_	במסעדה	_
הגיש	יגיש	VERB
דוק	דוק	NOUN
_	ופליקס	_
_	והקהל	_
_	טעמו	_
הבקיע	הבקיעה	VERB
נעל	נעלו	VERB
_	הסיפורים	_
לן	לן	VERB
_	לגובה	_
_	שתמורתה	_
חיזוי	חיזוי	NOUN
_	וכלכלית	_
_	והחלו	_
_	המזרחי	_
_	בצורת	_
_	להבטחתו	_
פסחא	פסחא	NOUN
_	ובכללם	_
_	לחנויות	_
נכלל	ייכללו	VERB
מוסקוביץ	מוסקוביץ	PROPN
_	בבעיה	_
עצמו	עצמך	PRON
הדרכה	הדרכת	NOUN
פרידה	פרידה	NOUN
אונס	אונס	NOUN
_	הבלגים	_
איום	איום_	NOUN
אסר	אסר	VERB
סבל	סבל_	NOUN
_	הטריטוריאלית	_
הפחיד	מפחידה	VERB
הארווארד	הארווארד	PROPN
_	ולראות	_
אמה	אמות	NOUN
_	בקבוצת	_
_	הסוציאליים	_
מתקן	מתקן	NOUN
אסטרטגי	אסטראטגית	ADJ
בוהו	בוהו	NOUN
משמעי	משמעי	ADJ
_	לרחבת	_
דליה	דליה	PROPN
מרשים	מרשימים	ADJ
אדריכל	אדריכל	NOUN
_	במלאכות	_
לבנוני	לבנוניים	ADJ
_	בהליך	_
_	לניו	_
_	לפרלמנט	_
שלח	שלחה	VERB
אופייני	אופייניות	ADJ
_	מקבוצת	_
_	המבצעית	_
_	לחשיפת	_
סופר	מסופר	VERB
הכחיש	מכחישים	VERB
ניהולי	ניהוליות	ADJ
_	לוודאי	_
עסקה	עיסקות	NOUN
_	ופעל	_
מניע	מניעים	NOUN
_	הדגל	_
לספוטניק	ספוטניק	PROPN
התפשט	מתפשט	VERB
מוטל	מוטלו	PROPN
_	רגשי	NOUN
הפתיע	להפתיע	VERB
הגירה	הגירה	NOUN
הבין	אבין	VERB
התקשה	התקשה	VERB
מרתף	מרתף	NOUN
_	והמוות	_
ערמון	ערמון	NOUN
מוגזם	מוגזם	ADJ
_	מביצוע	_
_	הכתבה	_
טיעון	טיעונים	NOUN
משתנה	משתנים	ADJ
רוטשילד	רוטשילד	PROPN
_	"ל""בית"	_
_	שעמה	_
האוטון	האוטון	PROPN
ויתר	יוותרו	VERB
ספירה	ספירת	NOUN
הפנים	הפנימו	VERB
_	ביכולתם	_
ציפה	ציפו	VERB
_	למפעלים	_
_	חאג	NOUN
תרזה	תרזה	PROPN
התפשר	להתפשר	VERB
_	שתהווה	_
_	ל02	_
מבוטח	מבוטח	NOUN
ועידה	ועידת	NOUN
_	"מדו""ח"	_
_	במילאנו	_
_	"באש""ף"	_
בושל	מבושלים	VERB
מלאות	מלאות	NOUN
רציני	רציניות	ADJ
מפתה	מפתה	ADJ
קם	קמו	VERB
_	במכירה	_
השוואה	השוואת	NOUN
עיקל	לעקל	VERB
נחישות	נחישות	NOUN
מכדי	מכדי	CCONJ
יטלו	יטלו	VERB
_	שהונהגה	_
_	בהודעת	_
_	כתבו	_
_	המבטיח	_
_	ולהקמת	_
הקפיד	להקפיד	VERB
רקד	לרקוד	VERB
_	במבנים	_
_	והגדיר	_
_	שחוסיין	_
_	בחזית	_
_	הפרקליט	_
דגל	דגלים	NOUN
דמיון	דמיון_	NOUN
מנוסה	מנוסה	ADJ
_	שניסו	_
ארגעה	ארגעה	NOUN
הרוקי	הרוקי	PROPN
מרון	מרון	PROPN
צייני	צייני	PROPN
קהילתי	קהילתיים	ADJ
_	לעודדם	_
רעיוני	רעיונית	ADJ
_	שהורשעו	_
_	במקלחת	_
_	וצריך	_
_	כשהיא	_
גשש	גששים	NOUN
פנחס	פנחס	PROPN
מטרה	מטרת	NOUN
מנורה	מנורת	NOUN
מנע	מנעו	VERB
תגובה	תגובות	NOUN
טוניאצי	טוניאצי	PROPN
דקירה	דקירות	NOUN
_	בבוא	_
_	המורכבים	_
עבריין	עבריין	NOUN
ניצח	ינצח	VERB
_	מהשותפויות	_
_	הייחודי	_
עדין	עדין	ADJ
ביים	ביים	VERB
_	הגטו	_
לוביץ	לוביץ	PROPN
_	הלשון	_
_	שסדאם	_
_	בטימישוארה	_
כאל	כאל	ADP
הכשלה	הכשלת	NOUN
_	לאמנים	_
ביטרן	ביטרן	PROPN
_	סביבם	_
חברות	חברות_	NOUN
פרופורציונלי	פרופורציונלית	ADJ
התמודד	התמודד	VERB
_	המושב	_
_	וניר	_
_	במעון	_
_	החומרי	_
_	מולם	_
הוטל	מוטלות	VERB
_	המפרט	_
נהג	נהוגה	VERB
נוהל	נוהלים	NOUN
קרדיולוג	קרדיולוג	NOUN
יוצר	יוצרו	VERB
בושל	בושלה	VERB
הרג	הורג	VERB
_	ככפר	_
_	המכבים	_
_	מדיווח	_
סטנד	סטנד	NOUN
_	הכיפה	_
סיבית	סיבית	NOUN
_	לאסיפה	_
_	להתיישבות	_
_	ב41	_
_	הגמישים	_
_	הפקולטה	_
תקן	תקני	NOUN
חידד	לחדד	VERB
התקוממות	התקוממות	NOUN
ביל	ביל	PROPN
נצרת	נצרת	PROPN
קללה	קללות	NOUN
עיצב	מעצבת	VERB
_	ומוסדות	_
איסטרלינג	איסטרלינג	PROPN
_	הלימודים	_
_	ממין	_
פילנתרופי	פילנטרופית	ADJ
אוניברסיטה	אוניברסיטאות	NOUN
חסימה	חסימה	NOUN
מדויק	מדויקת	ADJ
_	הנטייה	_
_	ההתנקשות	_
_	ההנחיה	_
_	שקרנות	_
_	העשירית	_
_	וחזותו	_
_	וההצמדה	_
_	כ6	_
_	שנעשו	_
נשא	נשאו	VERB
_	בעתידה	_
_	המפגיש	_
נחת	נחתה	VERB
מחודד	מחודד	ADJ
_	הינדים	NOUN
_	וקנס	_
עידון	עידון	NOUN
שגיאה	שגיאה	NOUN
_	בסכנה	_
קתולי	קתולים	NOUN
דופק	דופק	NOUN
גרמני	גרמניים	ADJ
_	מצדם	_
ממד	ממדי	NOUN
_	ודקר	_
_	הרחוק	_
_	ובפרסומים	_
הגיוני	הגיונית	ADJ
_	והעיר	_
_	בנפת	_
מרוכז	מרוכז	ADJ
מזערי	מזערי	ADJ
חג	חג	NOUN
הלך	נלך	VERB
_	מלונדון	_
_	כמנה	_
_	הריאלי	_
שיטה	שיטה_	NOUN
_	צעדיהם	_
_	האלבומים	_
_	בחוקה	_
_	החבויים	_
_	הצליל	_
דגן	דגנים	NOUN
הגבלה	הגבלות	NOUN
העניש	להעניש	VERB
_	מאנשים	_
בקלן	קלן	PROPN
מחלה	מחלת	NOUN
נחלץ	להיחלץ	VERB
חש	לחוש	VERB
_	בעשור	_
זכר	זכרנו	VERB
שווייץ	שוויץ	PROPN
_	וצעירים	_
מלוכה	מלוכה	NOUN
_	ב1945	_
_	ובעולם	_
_	בצהריים	_
צרפתי	צרפתיים	ADJ
פריז	פריס	PROPN
משתתף	משתתפי	NOUN
_	אנשיה	_
עטיה	עטיה	PROPN
קובה	קובה	PROPN
_	העלמין	_
כפייה	כפייה	NOUN
_	ובכתב	_
_	לפגרה	_
נספה	נספו	VERB
קרוב	קרובי	NOUN
עשרת	עשרת	NUM
טלייריני	טלייריני	PROPN
_	שדי	_
פרושוטו	פרושוטו	PROPN
סגול	סגול	ADJ
שנא	לשנוא	VERB
_	מחברי	_
לימד	מלמדת	VERB
_	בבתיהם	_
_	בממשל	_
_	ומוכנה	_
_	הנמל	_
_	ועושה	_
קלוש	קלוש	ADJ
_	ההדרכה	_
0007	0007	NUM
_	שקיבל	_
כריס	כריס	PROPN
העלים	מעלימים	VERB
_	לגינוי	_
הואשם	הואשם	VERB
קיים	מקיים	VERB
קצפת	קצפת	NOUN
_	שמועצה	_
שכב	לשכב	VERB
התארגן	להתארגן	VERB
טבעי	טבעיות	ADJ
צביעה	צביעת	NOUN
_	ומשם	_
_	המגורים	_
כוהן	כוהן	NOUN
חרפה	חרפה	NOUN
כחוש	כחוש	ADJ
חמלה	חמלה	NOUN
רופא	רופאי	NOUN
ברודי	ברודי	PROPN
_	לאיכרים	_
ירושה	ירושה	NOUN
_	הסיכום	_
שאל	שואלים	VERB
ארגוני	ארגונית	ADJ
_	החשובים	_
_	בחלל	_
_	והותר	_
הכיל	מכיל	VERB
_	תושביה	_
_	הזיהוי	_
כלום	כלום	NOUN
מורכב	מורכבים	ADJ
שוחר	שוחרי	NOUN
פליקס	פליקס	PROPN
_	בהבנה	_
_	שהשופט	_
_	שערכה	_
_	העבירות	_
אינטימי	אינטימית	ADJ
יומרה	יומרות	NOUN
_	שכרם	_
ז'אנר	זאנר	NOUN
_	המשורר	_
_	"בת""א"	_
_	הדלפק	_
אהוב	אהוב_	NOUN
נתקל	נתקלו	VERB
התאמן	להתאמן	VERB
חכים	חכים	PROPN
שקוף	שקוף	ADJ
_	משקלו	_
תסיסה	תסיסה	NOUN
הוסיף	מוסיפים	VERB
_	לארגונים	_
ירוק	ירוקה	ADJ
הרגשה	הרגשה	NOUN
משמעותי	משמעותית	ADJ
_	לזרים	_
_	שהתבטא	_
_	בתקריות	_
עיתוי	עיתוי	NOUN
התבטא	מתבטא	VERB
_	ובאשר	_
_	הגיהאד	_
כנופיה	כנופיות	NOUN
פינה	פינה	NOUN
_	כאלו	_
_	הכלליות	_
_	בנסיעה	_
הפסיד	להפסיד	VERB
נקב	נוקבת	VERB
_	ומנגד	_
_	לתיקון	_
_	הצביעה	_
מוצע	מוצעת	ADJ
סוחר	סוחר	NOUN
סם	סם	PROPN
הפיק	הפיקה	VERB
_	במעגל	_
רץ	רצנו	VERB
למד	ילמד	VERB
צזנה	צזנה	PROPN
סטיוון	סטיוון	PROPN
פתוח	פתוחים	ADJ
_	תגובתו	_
_	ויחזור	_
_	בשיטת	_
_	למנצחים	_
_	שכזאת	_
קורב	מקורבים	VERB
_	לחלוקת	_
_	לאטרקציה	_
_	שהעניק	_
פורטוגל	פורטוגל	PROPN
אתיקה	אתיקה	NOUN
_	הנחשבות	_
מקרקעים	מקרקעים	NOUN
_	תומכיו	_
_	ונכונות	_
_	שבציבור	_
_	הממוצעת	_
95	95	NUM
כיהן	יכהן	VERB
מצוקה	מצוקות	NOUN
411	411	NUM
_	בזיכרונו	_
_	הפורענות	_
סומן	סומן	VERB
שביל	שביל	NOUN
אגוז	אגוזים	NOUN
שיינר	שיינר	PROPN
_	בישוב	_
נוטינגהאם	נוטינגהאם	PROPN
משך	מושכים	VERB
_	המוכרים	_
גולדברג	גולדברג	PROPN
נמוך	נמוכים	ADJ
_	שידע	_
נבך	נבכי	NOUN
_	ששהה	_
קליעה	קליעה_	NOUN
_	וטעים	_
_	לדלת	_
_	עירך	_
_	במכללת	_
_	מסקנותיה	_
דמיוני	דמיונית	ADJ
_	החמישים	_
נפטר	להיפטר	VERB
התקדמות	התקדמות	NOUN
משקולת	משקולות	NOUN
הפסיק	הפסיקו	VERB
_	להבראת	_
רכז	רכזים	NOUN
_	לתקציב	_
ברייטמן	ברייטמן	PROPN
פוטנציאלי	פוטנציאליים	ADJ
התלווה	התלווה	VERB
_	המזח	_
יוקר	יוקר	NOUN
החזיר	החזירה	VERB
מרגלית	מרגלית	PROPN
_	שההיסטוריוגרפיה	_
אלגנטיות	אלגנטיות	NOUN
_	בפגישה	_
ריח	ריח	NOUN
יזם	ליזום	VERB
